id,text,label
A1M0I2F3VPEZDV_15486,"I bought  the DVD for my son, He Likes the Movie and i remember seeing it as a child myself, Watching it again brought back memories of my own childhood and yes I would watch it again",4
AU0NV5KSJ02QZ_21016,Attempted to watch it online.  I was unable to because the subtitles did not work.  I do not speak Japanese. :(,1
A7YFZ9GLSGZSD_19300,"The first one is the best. It's beautiful visually to watch; not just Vegas, but the actors as well. It's cinematic popcorn, leave the world behind and enjoy.",3
A2LSINTJJCOEPB_5659,"Great funny movie and top notch special effects, even for as old as it is.",5
A3ADT7UUW4QIMQ_349,Most of this season was boring for me. Mainly because I got tired of James character and he began to annoy me. The other story lines were interesting.,3
A3GLMVDMC5RKOH_1397,It's the coming of age movie with sex drugs and rock and roll or should I say punk! Very good worth the watch!,4
A3MKXE1YLN8UOZ_4810,Jessica lang was superb playing the late great patsy cline & ed harries was also superb if your into classic country this for you.,5
A2OZI3RYS7FGUU_1868,"I really enjoyed the story and could see Robert Redford's style in it throughout.  What really sold me on this film, however, was the cinematography and the beautiful setting.  It made me want to go fly fishing!",5
A3Q8V6U8FVUEDQ_19554,"Just nothing but A Garbage !!!
That's a big question to me that How such Big Stars had decided to take these roles, I don't understand !!!",1
AR7CVRJRHA5O7_6102,"The best baseball movie ever , you have got to buy this . you won't be disappointed .",5
A3A3K0V1C0GYBQ_16967,A great movie!  One of John Wayne's classic and Bacall is pretty good as well.,3
A3QQIUN09EJMEZ_9832,Usually I like movies like this but this one was very boring. Sped past anything slightly exciting then went slow and drawn out for the story drama in it.,2
ACM1WREHFEC_14100,I love old movies and this one in particular. This pair up is so unusual That it's funny! A must watch for our younger generations.,4
A106XQ9D5VH48E_9053,"Maybe I missed something here, but I thought this was a terrible movies.  No real story line, just a bunch of uninteresting characters in a really bad movie.  The only Harrison Ford movie that I have not liked.",1
A1ZDQTHU605RZ8_8716,I liked it because it was based on a true story but any racial disclination is hard to deal with.,4
A18758S1PUYIDT_14839,"I just couldn't get past the casting of old Kirk Douglas with young and wispy Farrah, although Keitel was believable as the misguided captain. The robot was fairly frightening, and the ship design is nice.",3
A20E4K1OZE0M33_20252,"It's OK... I enjoyed it. There's a basis of truth to the story, but the fluff is all fiction.
Jason Priestley is in the movie for a couple of minutes yet somehow scores the cover art... go figure.",3
A3FKA6CXJNBWY7_10754,"fantastic BUT. Its so heavily altered its is nothing near the original version i saw in 76. that's the only down side. The repetitive changes that are not needed. Other wise, great.",3
A1YTSPWUVS1J42_6080,very nice saw this on tv and had to buy it beautiful picture in blu-ray very nice great case also,5
APLX4WSZHR0BT_21500,"It was a fairly decent movie.  Some funny lines here and there, but overall, for me, it was just OK.",3
A3GMP9EXPUKDT0_17030,"sorry to say it was enjoyable when it first came out back in the day, but now it is dated",2
AD6B99LMTDQF1_2613,I think you had to have read the book first to enjoy this movie.  I searched for the big prize winning book within it and didn't find it.  I was bored.,3
A3D8P9N9I2EL0T_8705,In close caption - not wat all what I ordered. The print on the captions so large it's in the way of the movie.,1
A3LFHJ6XY2J2TB_9668,"great movie, but unfortunately Amazon stopped working with an hour left to go and we couldn't get it started again until the next day",4
A3P7WNM0UHV4YQ_4662,"Great movie

Painful scenes of the terrible treatment of our African brothers and sisters, and a sad reminder of the brutalities of slavery.",5
AXD0K2A3A2L58_539,"This is a great, old, classic action flick with a fairly young Harrison Ford.  I've seen it many times and still enjoy it.",5
A3UEUDTXM6Y7AG_5555,This movie is in my top 10 of the greatest movies I've ever seen.  It never gets old.  There are songs on this soundtrack that were played at my wedding.,5
A8HTSXR0GHEKU_19814,The only good parts of this film were when Gwar were playing in the junk yard and when the dog ran out of the recently robbed bank carrying someone's severed hand.  Otherwise without impact.,2
A1UQXEQTW65VEF_7359,"I just love this movie!  This ""special edition"" is filled with ""extras"" that make it a treasured classic!",5
A1WJ49M8IJ0C97_5718,Great story and acting by all. Worth watching over and over. Plan to drag it out for the grand kids.,5
A3SJHLSYW8EHSC_12399,John Wayne in a different character but still the Duke. Marlene Dietrich just walks through the picture. But the joy of the movie is to see Randolph Scott as the bad guy a total reversal of his usual roles.,4
A3TLXTXD8PHVIF_6319,"What's not to like about these movies.  My kids still love them, even as teenagers.  They like to watch them over and over.",5
A2F7OT4LYELENO_4818,"Ha, what's not to love. Loved the book, loved the wonderful characters in the movie. Just wish that Harper lee had written more books besides the one out now. ""Go set a watchman"".",5
A3UEQ1CYG8E6D2_21077,"I love the Hellraiser series, I am disappointed in the quality and clarity of the DVD.  There are no special features with it.  Very disappointed.",3
A2O5CHM9J2ELZW_23870,Not a good one - my kids and me didn't found our selves... The Muppet had a better movies - if you have more options - go there...,1
A3PZOSZK6DZDUG_8239,What a great collection. We were more than pleased with the quality of this gently used item. Did not expect to be this nice. Grandkids are thrilled.,5
A25LYQ0LZJX8U5_9093,"Not what I was expecting, you read a lot from website and blogs about how great this movie is, but it was boring and really dull.
I almost stopped watching it because I was falling asleep.",1
ANIMV3SPDD8SH_21310,"These two cheap double-feature motorcycle flicks from the 1960s are said to be 'lurid'. Unfortunately, they're just not lurid enough.",1
A3PT1WF4F1TV3D_13384,WHAT A DUMB FILM ONLY SAVING 100 PEOPLE FROM OUR PLANET WHAT WERE THE GOVERMENTS OF THE WORLD DURING SLEEPING OR WHAT AND THE RICH GUY WHO PUTS UP ALL THE MONEY GETS LEFT BEHIND HE HEEEEEEE.,2
A2HC0WZN94SB2M_13647,"Good acting jobs, but some shows are just meant to be cartoons and left at that.",3
A20ZVTXHWV4JPT_21935,"It kept me interested in for the unknown, once the unnecessary nude scenes and sex scenes were gone.

Story did not develop credibly to point to the killer, and revealed suddenly.",3
A1DPVA8L69IKF9_18118,I like 90% of the Stooges stuff. This is in that 10% area. This was a lot better when I watched it as a kid. Should have left it to memory.,2
A15E5DRWOTC52J_654,"I liked this movie. Basinger is, as always, good at playing what appears to be a weak victim who gains her strength. Gear is good, as usual.",3
A461VTLW9G9YB_3523,"Thank you Mr. Depp for another outstanding performance. You were nearly unrecognizable as George, I applauded you for that. I was into the story for the whole time. The smile never left my face till the bittersweet ending.",5
A3CDR7VEX55JAD_15380,"Good Disney classic with some wonderful songs. Not the best interpretation of the story, but fine for kids.",3
A2H3CROAAFCRFN_22127,It was cool to see Anthony Hopkins and Mel Gibson as well as Liam Neeson as young actors. The story was drawn out but good.,3
A131E9IR67XE4I_16647,"I bought the no frills version of this movie, so the price was right.  It's a good fit for me because I just want the movie itself.  A must-have for the Halloween season.",4
A23MXILVCSY6KJ_23172,I was hoping this was the musical but found it was only a black and white film.,2
A1RX64TZMNDELQ_20323,Enjoyed this film. I am a long time Dreyfuss fan. Quirky who done it.  Enjoyed almost as much as the first Stakeout film.,3
A461VTLW9G9YB_19273,"This movie definitely needs more Johnny Depp. ""Hello I am Jacques"" Hilarious. But this movie was honestly horrible in my opinion.",3
ATZPI8XK3KP7_17398,"The original theatre version should of been in the 2004 trilogy boxed set.

Will not be shelling out close to $60 just to view the originals.",1
A1TDXSZ4WA6CAN_504,Jeff Daniels IS Washington.  Got tired of watching it on my old VCR and bought the DVD to watch it on my wide screen.,5
A2R67QMXJA9GPV_7686,"I love this movie. It's not believable, but it is fun. And Julia Roberts/Richard Gere together is a winning combo. Have watched many times and will watch many more.",5
A3AQHJVINFQXNH_20203,"Rock Hudson was a very good actor. PERIOD. It's sad there are people with this lifestyle and sadder yet they want to flaunt it.
DO NOT RECOMMEND!",1
A36QSTUOGW26UW_12635,"I gave it three stars because I dislike letter-box format & it needs a companion booklet.

The film is a must-have Gary Cooper fans and collectors.

Ditto for the Man Of The West dvd...

JC",3
A3RT9VQL58FMSO_19190,Amateur production quality - looks like something produced in a 1980s high school film media class.  It's painful to watch,2
A2XO8IRYO61G6H_8028,"Still a fun movie with great actors. I had to tell them who all those ""old"" actors were, lol.",5
AP29O9FGN4Q2B_15539,This is another great Disney movie. It's one of my other favorites. Alice in Wonderland is a great adventure for the whole family. It's really great to watch as many times as you want. I highly recommend it.,4
A34RW2KH2ZQSNT_7441,Thank you so very much for this great movie; I love it!  I will be sharing it with my friends.,5
A1GQIFHHSJVWO7_57,"I have always loved this version of A Christmas Carol, but the quality was always poor.  If you can get this on blu-ray, I recommend that.  This is a great movie, though.",5
A2BKWC22XJWGFH_6972,George C Scott is wonderful in this plot twisting ghost story. If you like classic ghost stories without blood and gore this movie is for you. Loved it.,5
A2LFR6TFIADXZN_1972,Already left a review of this item. Love this item. Please don't force your customers to write more than they want just to fill a word quota. It is very annoying.,5
AQ0LNHFALH9EN_10299,"Fiddler On The Roof is one of the best musicals ever made.  On  my  top ten of all time.  Great story and locations,",4
A3LQHATUJRT196_18800,Twisted dead people pretending to be alive in a comical extravaganza of one gag after another. No real plot but it meanders well enough.,3
A2R7U5RO2VHW64_2055,"Wow, the complete Rumpole!  I have always enjoyed this series; such fine acting.  Now that I have the whole series, I can enjoy it any time.",5
A2CPKQPIO05NGE_22714,I like this movie.  It is not a classic but sort of a silly laugh movie.  Seemed to be a lot of those type of movies in the 80's.,3
A21TTX04NO7K44_11577,"Sorry, I really like Jeremy Irons and the young woman was drop dead lovely but the movie itself was lacking.  The character development was not sufficient.  It was difficult to connect, I just didn't care much what happened to them.",2
A141WA8S3E4QM2_13250,"It's a bit hokey at times, but when it was released, it was a fun film and I still like it.",4
A1IQXMX9TWYZF3_11928,I would not recommend this for families due to the some of the content referring to saloon girls and a few other risqu? topics.,1
AE9E2ZGS1ATA8_4150,I just couldn't understand how a handful of grunts overran a well manned German artillery bunker.,3
A20I5YCH85UZYS_12011,good movie kept me on the edge of my sit wonder what was going on who was not telling her the true very good.,4
A2COJHWC120TJE_21840,"it's not there fault I just didn't like the movie, the movie came on time and was in good shape.",2
A1726YK29T47DM_8746,"I really enjoyed watching this movie.  It portrayed the American culture of the time very well, and presented all of the complicated factors surrounding the JFK assassination in a way that made it very understandable.",4
